rank,name,genre,esrb_rating,platform,publisher,developer,global_sales,na_sales,pal_sales,jp_sales,other_sales,year,critic_score,user_score
9843,Dungeon Siege: Throne of Agony,Role-Playing,T,PlayStation Portable,2K Games,SuperVillain Studios,0.16,0.13,0.02,,0.02,2006,74.0,8.1
9844,ESPN College Hoops,Sports,E,PlayStation 2,Sega,Visual Concepts,0.16,0.08,0.06,,0.02,2003,83.0,8.5
9845,Theatrhythm Dragon Quest,Music,,Nintendo 3DS,Square Enix,Square Enix,0.16,,,0.16,,2015,,
9846,Family Game Night 4: The Game Show,Misc,E,Nintendo Wii,Electronic Arts,Electronic Arts,0.16,0.12,0.03,,0.01,2011,,
9847,F1 Championship Season 2000,Racing,,PlayStation 2,Electronic Arts,EA Sports,0.16,0.06,0.05,0.03,0.02,2000,71.0,
9848,Putty Squad,Platform,E10,PlayStation 4,System 3,System 3,0.16,0.06,0.07,,0.03,2013,38.0,2.9
9849,Bakugan Battle Brawlers: Defenders of the Core,Action,E10,PlayStation Portable,Activision,Now Production,0.16,0.09,0.04,,0.03,2010,,
9850,Pen 1 Grand Prix: Penguin no Mondai Special,Fighting,,Nintendo DS,Konami,Konami,0.16,,,0.16,,2009,,
9851,Robotech: Battlecry,Shooter,T,GameCube,TDK Mediactive,Vicious Cycle,0.16,0.13,0.03,,0.0,2002,74.0,8.4
9852,Hexcells,Puzzle,,PC,Unknown,Matthew Brown,0.16,,,,,2002,,
9853,Anna - Extended Edition,Adventure,,PC,Unknown,Dreampainters,0.16,,,,,2002,,
9854,Zapper: One Wicked Cricket!,Platform,E,PlayStation 2,Infogrames,Blitz Games,0.16,0.08,0.06,,0.02,2002,,
9855,PARTICLE MACE,Shooter,,PC,Unknown,Andy Wallace,0.16,,,,,2002,,
9856,Bomberman Land,Misc,,PlayStation,Hudson Soft,Hudson Soft,0.16,,,0.15,0.01,2000,,
9857,Paws & Claws: Pet Resort,Simulation,E,Game Boy Advance,THQ,ValuSoft,0.16,0.12,0.04,,0.0,2006,,
9858,King's Bounty: Warriors of the North,Role-Playing,,PC,Unknown,1C-SoftClub,0.16,,,,,2006,,
9859,Kya: Dark Lineage,Adventure,T,PlayStation 2,Atari,Eden Games,0.16,0.08,0.06,,0.02,2003,69.0,8.9
9860,Aquaria,Adventure,,PC,Bit Blot,Bit Blot,0.16,,,,,2007,,
9861,NPPL Championship Paintball 2009,Shooter,E10,PlayStation 3,Activision,Sand Grain Studios,0.16,0.15,0.0,,0.02,2008,,
9862,Curious George,Action,E,Game Boy Advance,Namco,Torus Games,0.16,0.12,0.04,,0.0,2006,65.0,
9863,12 Labours of Hercules,Strategy,,PC,Jetdogs Studios,Jetdogs Studios,0.16,,,,,2015,,
9864,Lethal Skies II,Simulation,T,PlayStation 2,Sammy Corporation,"Asmik Ace Entertainment, Inc.",0.16,0.08,0.06,,0.02,2003,73.0,
9865,Guilty Gear Judgment,Fighting,T,PlayStation Portable,Majesco,Arc System Works,0.16,0.13,0.0,0.02,0.01,2006,77.0,6.6
9866,Puzzle Quest: Galactrix,Puzzle,E10,Nintendo DS,D3 Publisher,Infinite Interactive,0.16,0.15,0.0,,0.01,2009,75.0,6.7
9867,NCAA Football 09 All-Play,Sports,E,Nintendo Wii,EA Sports,Team Fusion,0.16,0.15,,,0.01,2008,49.0,5.8
9868,Lara Croft and the Temple of Osiris,Action,T,PC,Square Enix,Crystal Dynamics,0.16,,,,,2014,73.0,5.4
9869,Fracture,Shooter,T,PlayStation 3,LucasArts,Day 1 Studios,0.16,0.11,0.04,,0.02,2008,62.0,5.8
9870,Tom and Jerry: Infurnal Escape,Action,E,Game Boy Advance,NewKidCo,Cinegroupe,0.16,0.12,0.04,,0.0,2003,,
9871,Vampyr,Role-Playing,M,PC,Focus Home Interactive,DONTNOD Entertainment,0.16,,,,,2018,,
9872,Eiyuu Densetsu: Zero no Kiseki,Role-Playing,,PlayStation Portable,Falcom Corporation,Nihon Falcom Corporation,0.16,,,0.16,,2010,,
9873,Disney's American Dragon Jake Long: Attack of the Dark Dragon,Action,E,Nintendo DS,Buena Vista,WayForward Technologies,0.16,0.15,,,0.01,2006,,
9874,King's Field,Role-Playing,T,PlayStation,ASCII Entertainment,From Software,0.16,0.09,0.06,,0.01,1995,,
9875,West of Loathing,Role-Playing,,PC,Unknown,Asymmetric Publications,0.16,,,,,1995,,
9876,Okami HD,Adventure,,PC,Capcom,Capcom,0.16,,,,,2017,,
9877,Let's Ride: Sunshine Stables,Sports,E,Game Boy Advance,THQ,Independent Arts Software GmbH,0.16,0.12,0.04,,0.0,2005,,
9878,Monster Jam,Racing,E,Nintendo Wii,Activision,Torus Games,0.16,0.15,0.0,,0.01,2007,,7.8
9879,World Stadium 4,Sports,,PlayStation,Namco,Namco,0.16,,,0.15,0.01,2000,,
9880,Midway Arcade Treasures 2,Misc,M,GameCube,Midway Games,Backbone Entertainment,0.16,0.13,0.03,,0.0,2004,74.0,
9881,Frankenstein: Master of Death,Adventure,,PC,Unknown,Jetdogs Studios,0.16,,,,,2004,,
9882,El Shaddai: Ascension of the Metatron,Action,T,Xbox 360,Ignition Entertainment,Ignition Entertainment,0.16,0.07,0.05,0.03,0.01,2011,75.0,7.0
9883,Angry Birds: Star Wars,Puzzle,E,Xbox One,Activision,Exient Entertainment,0.16,0.11,0.04,,0.02,2013,,
9884,Hot Wheels World Race,Racing,E,GameCube,THQ,Climax Group,0.16,0.13,0.03,,0.0,2003,59.0,7.0
9885,Mad Dagger,Action-Adventure,,PC,Unknown,YarGri,0.16,,,,,2003,,
9886,Apache: Air Assault,Simulation,T,Xbox 360,Activision,Gaijin Entertainment,0.16,0.12,0.03,,0.01,2010,70.0,6.4
9887,San Goku Shi Taisen DS,Strategy,,Nintendo DS,Sega,Sega,0.16,,,0.16,,2007,,
9888,Kawa no Nushi Tsuri,Sports,,PlayStation,Victor Interactive,Victor Interactive Software,0.16,,,0.15,0.01,1998,,
9889,Digimon Story: Cyber Sleuth - Hacker's Memory,Role-Playing,T,PlayStation 4,Namco Bandai Games,Media.Vision,0.16,0.05,0.05,0.04,0.02,2018,,
9890,Marble Saga: Kororinpa,Puzzle,E,Nintendo Wii,Konami,Hudson Soft,0.16,0.09,0.05,0.0,0.01,2009,74.0,7.3
9891,Magic: The Gathering - Battlegrounds,Strategy,T,Xbox,Atari,Secret Level,0.16,0.12,0.03,,0.01,2003,,
9892,N2O: Nitrous Oxide,Racing,T,PlayStation,Fox Interactive,Gremlin Interactive,0.16,0.09,0.06,,0.01,1998,,
9893,Spider-Man: Web of Shadows - Amazing Allies Edition,Action,E10,PlayStation Portable,Activision,Shaba Games,0.16,0.12,0.02,,0.02,2008,,
9894,Dancing with the Stars,Misc,E10,PlayStation 2,Activision,Zoe Mode,0.16,0.08,0.06,,0.02,2007,,
9895,Goosebumps HorrorLand,Adventure,E10,Nintendo Wii,Scholastic Inc.,Gusto Games,0.16,0.15,0.0,,0.01,2008,37.0,3.5
9896,The 39 Steps,Adventure,,PC,Unknown,The Story Mechanics,0.16,,,,,2008,,
9897,Rio,Misc,E,Nintendo DS,THQ,TBA,0.16,0.12,0.03,,0.01,2011,59.0,
9898,Otogirisou,Adventure,,SNES,ChunSoft,ChunSoft,0.16,,,0.16,,1992,,
9899,Battlezone,Action,T,PlayStation 4,Sony Interactive Entertainment,Rebellion Developments,0.16,0.09,0.04,,0.03,2016,66.0,7.0
9900,SD Gundam G Generation 3D,Action,,Nintendo 3DS,Namco Bandai,Unknown,0.16,,,0.16,,2011,,
9901,Crash Tag Team Racing,Racing,E10,GameCube,VU Games,Radical Entertainment,0.16,0.12,0.03,,0.0,2005,66.0,7.3
9902,Zoo Hospital,Simulation,E,Nintendo Wii,Majesco,Torus Games,0.16,0.14,0.01,,0.01,2008,61.0,
9903,Train Valley,Simulation,,PC,Unknown,Alexey Davydov,0.16,,,,,2008,,
9904,Massive Chalice,Strategy,,PC,Double Fine Productions,Double Fine Productions,0.16,,,,,2014,,
9905,The Whispered World,Adventure,E,PC,Viva Media,Daedalic Entertainment,0.16,,,,,2010,70.0,7.6
9906,True Swing Golf,Sports,E,Nintendo DS,Nintendo,Tikipod,0.16,0.11,0.0,0.04,0.01,2006,66.0,7.7
9907,Little Nightmares,Platform,T,Xbox One,Namco Bandai Games,Tarsier Studios,0.16,0.12,0.03,,0.02,2017,,
9908,The Surge,Action,M,PC,Focus Home Interactive,DECK13 Interactive,0.16,,,,,2017,,
9909,Beowulf: The Game,Action,M,PlayStation 3,Ubisoft,Ubisoft,0.16,0.14,0.01,,0.01,2007,51.0,5.2
9910,Family Feud Decades,Misc,E10,Nintendo Wii,Ubisoft,Ludia Inc.,0.16,0.15,,,0.01,2010,,
9911,Hell Girls,Puzzle,,PC,Unknown,Athena Works,0.16,,,,,2010,,
9912,Penny Arcade Adventures: On the Rain-Slick Precipice of Darkness Episode One,Adventure,M,PC,Hothead Games,Hothead Games,0.16,,,,,2008,,
9913,Thrillville: Off the Rails,Strategy,E10,Xbox 360,LucasArts,Frontier Developments,0.16,0.13,0.02,,0.01,2007,73.0,2.8
9914,Michael Jackson: The Experience,Misc,E10,PlayStation Portable,Ubisoft,Ubisoft Montreal,0.16,0.11,0.03,,0.03,2010,,6.2
9915,TimeSplitters: Future Perfect,Shooter,M,Xbox,Electronic Arts,Free Radical Design,0.16,0.12,0.03,,0.01,2005,83.0,8.9
9916,Midway Arcade Treasures 3,Misc,E,PlayStation 2,Midway Games,Digital Eclipse,0.16,0.08,0.06,,0.02,2005,67.0,
9917,Dr. Muto,Platform,T,PlayStation 2,Midway Games,Midway,0.16,0.08,0.06,,0.02,2002,,
9918,Naruto Shippuden: Ultimate Ninja Storm Legacy,Fighting,,PlayStation 4,Namco Bandai Games,CyberConnect2,0.16,0.07,0.04,0.03,0.02,2017,,
9919,Warriors Orochi 3,Action,T,Xbox 360,Tecmo Koei,Omega Force,0.16,0.09,0.03,0.03,0.01,2012,71.0,8.1
9920,Tumblestone,Puzzle,,PC,Unknown,The Quantum Astrophysicists Guild,0.16,,,,,2012,,
9921,DS Rakubiki Jiten,Misc,,Nintendo DS,Nintendo,Nintendo,0.16,,,0.16,,2005,,
9922,Fatal Frame II: Crimson Butterfly,Action,M,PlayStation 2,Tecmo,Tecmo,0.16,0.08,0.06,,0.02,2003,81.0,9.2
9923,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Adventure,E,PlayStation 2,Activision,Sand Grain Studios,0.16,0.08,0.06,,0.02,2005,,
9924,Berserk and the Band of the Hawk,Action,M,PlayStation 4,Tecmo Koei,Omega Force,0.16,0.07,0.02,0.05,0.02,2017,,
9925,Dewy's Adventure,Platform,E,Nintendo Wii,Konami,Konami,0.16,0.14,0.0,0.01,0.01,2007,67.0,6.3
9926,Bulletstorm,Shooter,M,PC,Electronic Arts,People Can Fly,0.16,0.07,0.08,,0.02,2011,82.0,7.7
9927,Just Cause 3,Action-Adventure,M,PC,Square Enix,Avalanche Studios,0.16,0.03,0.12,,0.01,2015,74.0,5.3
9928,Shadow Man: 2econd Coming,Adventure,M,PlayStation 2,Acclaim Entertainment,Acclaim Studios Teesside,0.16,0.08,0.06,,0.02,2002,68.0,7.6
9929,Yu-Gi-Oh! 5D's Tag Force 6,Strategy,,PlayStation Portable,Konami,Konami,0.16,,,0.16,,2011,,
9930,Dynasty Warriors 4,Action,T,Xbox,KOEI,Omega Force,0.16,0.12,0.03,,0.01,2003,75.0,8.8
9931,Cowboy zombie,Puzzle,,PC,Unknown,Unknown,0.16,,,,,2003,,
9932,Infinifactory,Puzzle,,PC,Unknown,Zachtronics Industries,0.16,,,,,2003,,
9933,TimeShift,Shooter,M,PlayStation 3,Sierra Entertainment,Saber Interactive,0.16,0.14,0.0,,0.02,2007,70.0,6.3
9934,Witch It,Action-Adventure,,PC,Unknown,Barrel Roll Games,0.16,,,,,2007,,
9935,Wakeboarding Unleashed Featuring Shaun Murray,Sports,E,PlayStation 2,Activision,Shaba Games,0.16,0.08,0.06,,0.02,2003,83.0,9.0
9936,Rudolph the Red-Nosed Reindeer,Action,E,Nintendo Wii,Crave Entertainment,High Voltage Software,0.16,0.15,,,0.01,2010,,
9937,The Incredibles: Rise of the Underminer,Action,E10,GameCube,THQ,Heavy Iron Studios,0.16,0.12,0.03,,0.0,2005,67.0,6.6
9938,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,Sports,,SNES,Konami,Diamond Head,0.16,,,0.16,0.0,1997,,
9939,Alone in the Dark: The New Nightmare,Adventure,M,PlayStation,Infogrames,Darkworks,0.16,0.09,0.06,,0.01,2001,77.0,8.1
9940,Just Dance: Disney Party,Music,E,Xbox 360,Ubisoft,Land Ho!,0.16,0.13,0.02,,0.02,2012,,
9941,The BIGS,Sports,E,PlayStation 3,2K Sports,Blue Castle Games,0.16,0.15,,,0.01,2007,77.0,7.2
9942,The King of Fighters XII,Fighting,T,PlayStation 3,Ignition Entertainment,SNK Playmore Corporation,0.16,0.11,0.01,0.03,0.01,2009,57.0,5.3
9943,Flushed Away,Platform,E,GameCube,D3 Publisher,Monkey Bar Games,0.16,0.12,0.03,,0.0,2006,47.0,
9944,Adventure Time: Explore the Dungeon Because I Don't Know!,Action-Adventure,E10,Nintendo 3DS,D3Publisher,Way Forward,0.16,0.1,0.04,,0.01,2013,,
9945,Summon Night EX-Thesis: Yoake no Tsubasa,Role-Playing,,PlayStation 2,Banpresto,Flight-Plan,0.16,,,0.16,,2005,,
9946,Pro Yakyuu Spirits 3,Sports,,PlayStation 2,Konami,PawaPuro Production,0.16,,,0.16,,2006,,
9947,Sid Meier's Pirates!,Strategy,E10,Nintendo Wii,2K Games,Firaxis Games,0.16,0.13,0.02,,0.01,2010,,
9948,Our House,Strategy,E,Nintendo DS,Majesco,Majesco,0.16,0.15,,,0.01,2009,,
9949,Bunch of Heroes,Action,,PC,Unknown,NGD Studios,0.16,,,,,2011,,
9950,Silent Scope 3,Shooter,M,PlayStation 2,Konami,Konami Computer Entertainment Tokyo,0.16,0.08,0.06,,0.02,2002,61.0,
9951,NASCAR Heat 2002,Racing,E,Game Boy Advance,Infogrames,Crawfish Interactive,0.16,0.12,0.04,,0.0,2002,52.0,
9952,Namco Classic Fighter Collection,Fighting,T,PlayStation 2,Namco Bandai,Namco Bandai Games,0.16,0.08,0.06,,0.02,2008,,
9953,Grease Dance,Misc,T,Xbox 360,505 Games,505 Games,0.16,0.11,0.03,,0.01,2011,,
9954,Tak: Mojo Mistake,Action,E,Nintendo DS,THQ,THQ,0.16,0.15,,,0.01,2008,,
9955,International Superstar Soccer Deluxe,Sports,E,SNES,Konami,Konami,0.16,,,0.16,0.0,1995,,
9956,Eragon,Role-Playing,T,Nintendo DS,Sierra Entertainment,Amaze Entertainment,0.16,0.13,0.02,,0.01,2006,63.0,7.6
9957,BlazBlue: Chrono Phantasma Extend,Fighting,T,PlayStation 4,Aksys Games,Arc System Works,0.16,0.08,0.04,0.02,0.02,2015,80.0,7.7
9958,Bakugan Battle Brawlers: Defenders of the Core,Action,E10,Nintendo Wii,Activision,Now Production,0.16,0.14,0.0,,0.01,2010,,
9959,Intellivision Lives!,Misc,E,PlayStation 2,Crave Entertainment,Realtime Associates,0.16,0.08,0.06,,0.02,2003,,
9960,Only One Hope,Action-Adventure,,PC,Unknown,Unknown,0.16,,,,,2003,,
9961,World Series of Poker: Tournament of Champions 2007 Edition,Misc,T,Xbox 360,Activision,Left Field Productions,0.16,0.15,0.0,,0.01,2006,,
9962,Robots,Action,E,GameCube,VU Games,Eurocom Entertainment Software,0.16,0.12,0.03,,0.0,2005,56.0,
9963,Klonoa,Platform,E10,Nintendo Wii,Namco Bandai,Paon Corporation,0.16,0.1,0.02,0.03,0.01,2009,77.0,8.6
9964,Watchmen: The End is Nigh - The Complete Experience,Action,M,PlayStation 3,Warner Bros. Interactive,Deadline Games,0.16,0.08,0.06,,0.02,2009,,
9965,Heroes Over Europe,Simulation,T,PlayStation 3,Ubisoft,Transmission Games,0.16,0.12,0.02,,0.02,2009,,
9966,Ready 2 Rumble Revolution,Sports,T,Nintendo Wii,Atari,10tacle Studios AG,0.16,0.15,0.0,,0.01,2009,37.0,
9967,SimEarth: The Living Planet,Simulation,,SNES,FCI,Tomcat System,0.16,,,0.16,0.0,1993,,
9968,Sacred Citadel,Action,,PC,Unknown,Southend Interactive,0.16,,,,,1993,,
9969,Culdcept SAGA,Role-Playing,T,Xbox 360,Namco Bandai,OmiyaSoft,0.16,0.12,,0.03,0.01,2008,75.0,8.7
9970,Sengoku Basara: Chronicle Heroes,Action,,PlayStation Portable,Capcom,Access Games,0.16,,,0.16,,2011,,
9971,The Wild Thornberrys: Chimp Chase,Action,E,Game Boy Advance,THQ,Helixe,0.16,0.11,0.04,,0.0,2001,,
9972,Rayman Legends,Platform,E10,PlayStation Vita,Ubisoft,Ubisoft Montpellier,0.16,0.01,0.12,,0.03,2013,87.0,8.4
9973,Innocent Life: A Futuristic Harvest Moon,Simulation,E,PlayStation Portable,Natsume,ArtePiazza,0.16,0.08,0.03,0.03,0.02,2007,67.0,7.8
9974,Power Stakes,Sports,,PlayStation,Aques,TOSE,0.16,,,0.15,0.01,1997,,
9975,Steins;Gate,Visual Novel,M,PC,Nitro+,Nitro+,0.16,,,,,2016,,
9976,Asteroids Hyper 64,Shooter,E,Nintendo 64,Crave Entertainment,Syrox Developments,0.16,0.13,0.03,,0.0,1999,,
9977,Buck Bumble,Action,E,Nintendo 64,Ubisoft,Argonaut Games,0.16,0.13,0.03,,0.0,1998,,
9978,California Speed,Racing,E,Nintendo 64,Midway Games,Atari Games,0.16,0.13,0.03,,0.0,1999,,
9979,Destruction Derby 64,Racing,E,Nintendo 64,THQ,Looking Glass Studios,0.16,0.13,0.03,,0.0,1999,,
9980,Fighters Destiny,Fighting,T,Nintendo 64,Ocean,Opus Studio,0.16,0.13,0.03,,0.0,1998,,
9981,Hydro Thunder,Racing,E,Nintendo 64,Midway Games,Eurocom Entertainment Software,0.16,0.13,0.03,,0.0,2000,,
9982,Jikkyou Powerful Pro Yakyuu Basic-han 2001,Sports,,Nintendo 64,Konami,Diamond Head,0.16,,,0.12,0.04,2001,,
9983,Space Invaders,Shooter,E,Nintendo 64,Activision,"Z-Axis, Ltd.",0.16,0.13,0.03,,0.0,1999,,
9984,Starcraft 64,Strategy,T,Nintendo 64,Nintendo,Mass Media,0.16,0.13,0.03,,0.0,2000,,
9985,The Powerpuff Girls: Chemical X-Traction,Action,E,Nintendo 64,BAM! Entertainment,VIS Entertainment,0.16,0.13,0.03,,0.0,2001,,
9986,Tom and Jerry in Fists of Furry,Fighting,E,Nintendo 64,NewKidCo,VIS Entertainment,0.16,0.13,0.03,,0.0,2000,,
9987,Wonder Project J2: Koruro no Mori no Josette,Simulation,,Nintendo 64,Enix,Givro Corporation,0.16,,,0.12,0.04,1996,,
9988,WRC 2: FIA World Rally Championship,Racing,,PlayStation 3,Ubisoft,Milestone S.r.l,0.16,,0.13,,0.03,2011,,
9989,Legends of Chima: Laval's Journey,Action-Adventure,E10,PlayStation Vita,Warner Bros. Interactive Entertainment,TT Fusion,0.16,0.01,0.11,,0.04,2013,,
9990,Finding Nemo: Escape to the Big Blue,Action,E,Nintendo DS,THQ,Altron,0.16,0.12,0.03,,0.01,2006,66.0,
9991,Around The World in 80 Days,Puzzle,,Nintendo DS,PlayV,PlayV,0.16,,0.14,,0.02,2010,,
9992,Minna no DS Seminar: Kanpeki Kanji Ryoku,Misc,,Nintendo DS,TDK Core,TDK Core,0.16,,,0.16,,2006,,
9993,Macross Ace Frontier,Simulation,,PlayStation Portable,Namco Bandai,ArtDink,0.16,,,0.16,,2008,,
9994,Final Fantasy III,Misc,,PC,Square Enix,Unknown,0.16,,,,,2014,,
9995,Solitaire Overload Plus,Misc,E,Nintendo DS,Telegames,Cosmigo,0.16,0.15,,,0.01,2010,,
9996,Black & Bruised,Fighting,T,PlayStation 2,Majesco,Digital Fiction,0.16,0.08,0.06,,0.02,2003,,
9997,Naruto: Ultimate Ninja Heroes 2 - The Phantom Fortress,Fighting,T,PlayStation Portable,Namco Bandai,CyberConnect2,0.16,0.14,0.0,,0.01,2008,64.0,7.8
9998,Take A Break's: Puzzle Master,Puzzle,,Nintendo DS,Ubisoft,Ubisoft,0.16,,0.15,,0.01,2009,,
9999,Spyro: Shadow Legacy,Action,E,Nintendo DS,Vivendi Games,Amaze Entertainment,0.16,0.14,0.01,,0.01,2005,50.0,5.7
10000,Blitz: The League,Sports,M,Xbox 360,Midway Games,Midway Games,0.16,0.15,0.0,,0.01,2006,69.0,6.5
10001,.hack//G.U. Vol.2//Reminisce (jp sales),Role-Playing,T,PlayStation 2,Namco Bandai,CyberConnect2,0.16,,,0.16,,2007,,
10002,Rapala Pro Fishing,Sports,E,Xbox,Activision,FUN Labs,0.16,0.12,0.03,,0.01,2004,59.0,
10003,Pro Baseball Spirits 2015,Sports,,PlayStation 3,Konami Digital Entertainment,"Konami Digital Entertainment, Inc.",0.16,,,0.16,,2015,,
10004,Ghost in the Shell: Stand Alone Complex,Adventure,M,PlayStation 2,Bandai,Cavia Inc.,0.16,0.08,0.06,,0.02,2004,,
10005,Pillars of Eternity,Role-Playing,M,PlayStation 4,Paradox Interactive,Obsidian Entertainment,0.16,0.11,0.02,,0.03,2017,,
10006,Ener-G: Dance Squad,Sports,E,Nintendo DS,Ubisoft,Lexis Numerique,0.16,0.15,0.0,,0.01,2008,,
10007,TNA iMPACT!,Fighting,T,Nintendo Wii,Midway Games,Midway Studios Los Angeles,0.16,0.14,0.01,,0.01,2008,,
10008,Apartment 666,Action-Adventure,,PC,Unknown,I Need Play,0.16,,,,,2008,,
10009,Battle Soccer: Field no Hasha,Sports,,SNES,Banpresto,Banpresto,0.16,,,0.16,,1992,,
10010,Rudolph the Red-Nosed Reindeer,Action,E,Nintendo DS,Crave Entertainment,Glyphic Entertainment,0.16,0.15,,,0.01,2010,,
10011,Scarface: Money. Power. Respect.,Strategy,M,PlayStation Portable,Sierra Entertainment,Radical Entertainment,0.16,0.15,0.0,,0.01,2006,58.0,3.1
10012,Sid Meier's Ace Patrol,Strategy,,PC,2K Games,Firaxis Games,0.16,,,,,2013,,
10013,Yomawari: Night Alone,Adventure,,PlayStation Vita,NIS America,Nippon Ichi Software,0.16,0.05,0.02,0.07,0.02,2016,,
10014,FlatOut 2,Racing,T,PlayStation 2,Vivendi Games,Bugbear Entertainment,0.16,0.08,0.06,,0.02,2006,73.0,7.5
10015,Custom Robo Arena,Fighting,E10,Nintendo DS,Nintendo,Noise Inc.,0.16,0.01,0.02,0.12,0.0,2007,74.0,8.3
10016,SUPERHOT VR,Shooter,,PC,SUPERHOT Team,SUPERHOT Team,0.16,,,,,2017,,
10017,FIFA Soccer 96,Sports,E,PlayStation,EA Sports,Extended Play Productions,0.16,0.09,0.06,,0.01,1995,,
10018,Pro Yakyuu Famista Returns,Sports,,Nintendo 3DS,Namco Bandai Games,Bandai Namco Games,0.16,,,0.16,,2015,,
10019,NCAA Final Four 2001,Sports,E,PlayStation,Sony Computer Entertainment,989 Sports,0.16,0.09,0.06,,0.01,2000,55.0,
10020,The Bard's Tale: Remastered and Resnarkled,Role-Playing,,PC,Unknown,InXile Entertainment,0.16,,,,,2000,,
10021,Deadly Premonition: The Director's Cut,Action,M,PlayStation 3,Rising Star Games,Access Games,0.16,0.08,0.05,0.0,0.03,2013,,
10022,3rd Super Robot Wars Z: Tengoku-Hen,Action,,PlayStation 3,Namco Bandai Games,Banpresto,0.16,,,0.16,,2015,,
10023,J-League Jikkyou Winning Eleven 2000,Sports,,PlayStation,Konami,Konami,0.16,,,0.15,0.01,2000,,
10024,Vegas Party,Misc,T,Nintendo Wii,Storm City Games,Game Life,0.16,0.15,,,0.01,2009,33.0,
10025,Sid Meier's Civilization IV,Strategy,E10,PC,2K Games,Firaxis Games,0.16,0.02,0.12,,0.02,2005,94.0,8.3
10026,Eve: The Lost One,Adventure,,Sega Saturn,Imagineer,C's Ware,0.16,,,0.16,,1998,,
10027,Shaun White Skateboarding,Sports,T,Xbox 360,Ubisoft,Ubisoft Montreal,0.16,0.1,0.05,,0.01,2010,61.0,5.3
10028,Disgaea 4: A Promise Unforgotten,Misc,,PlayStation Vita,NIS America,Unknown,0.16,0.03,0.03,0.08,0.02,2020,,
10029,Konami Krazy Racers,Racing,E,Game Boy Advance,Konami,KCEK,0.16,0.09,0.03,0.04,0.0,2001,78.0,
10030,Saturday Night Slam Masters,Fighting,,SNES,Capcom,Capcom,0.16,,,0.16,0.0,1994,,
10031,The Walking Dead: Season One,Adventure,,Xbox One,Telltale Games,Telltale Games,0.16,0.08,0.06,,0.01,2014,,
10032,Valkyria Revolution,Role-Playing,T,PlayStation 4,Sega,Media.Vision,0.16,0.04,0.03,0.07,0.02,2017,,
10033,F-Zero: GP Legend,Racing,E,Game Boy Advance,Nintendo,Suzak,0.16,0.11,0.04,,0.0,2004,77.0,8.5
10034,Racing Lagoon - High Speed Driving RPG,Racing,,PlayStation,Square,SquareSoft,0.16,,,0.15,0.01,1999,,
10035,Field Commander,Strategy,T,PlayStation Portable,Sony Online Entertainment,Sony Online Entertainment,0.16,0.14,0.0,,0.01,2006,77.0,7.8
10036,Mr. Driller 2,Puzzle,E,Game Boy Advance,Namco,Namco,0.16,0.0,0.0,0.15,0.0,2005,62.0,
10037,WildStar,MMO,T,PC,Carbine Studios,Carbine Studios,0.16,0.08,0.07,,0.01,2014,,
10038,NBA 2K12,Sports,E,PC,2K Sports,Visual Concepts,0.16,0.09,0.05,,0.02,2011,86.0,7.1
10039,Burger Island,Simulation,E,Nintendo DS,Destineer,TechFront,0.16,0.15,,,0.01,2008,,
10040,Imagine: Ice Champions,Sports,E,Nintendo DS,Ubisoft,Spike Co.,0.16,0.15,,,0.01,2009,,
10041,J-League Pro Soccer Club o Tsukurou! 6: Pride of J,Sports,,PlayStation Portable,Sega,Sega,0.16,,,0.16,,2009,,
10042,Ener-G Horse Riders,Sports,E,Nintendo DS,Ubisoft,Lexis Numerique,0.16,0.14,0.01,,0.01,2008,,
10043,"BCFX: The Black College Football Xperience, The Doug Williams Edition",Sports,E,Xbox 360,Aspyr,Nerjyzed Entertainment,0.16,0.15,,,0.01,2009,,
10044,Bendy and the Ink Machine,Puzzle,T,Xbox One,Rooster Teeth Games,TheMeatly Games,0.16,0.14,,,0.02,2018,,
10045,Dragon Ball: Origins 2,Action,T,Nintendo DS,Namco Bandai,Game Republic,0.16,0.05,0.02,0.08,0.01,2010,70.0,
10046,Left Brain Right Brain: Use Both Hands Train Both Sides,Misc,E,Nintendo DS,Majesco,Japan Art Media,0.16,0.15,0.0,,0.01,2007,,
10047,Pixel Puzzles 2: Anime,Puzzle,,PC,DL Softworks,DL Softworks,0.16,,,,,2015,,
10048,Family Party: 30 Great Games Outdoor Fun,Misc,E10,Nintendo Wii,D3 Publisher,Tamsoft Corporation,0.16,0.14,0.01,,0.01,2009,,
10049,DreadOut,Adventure,,PC,Unknown,Digital Happiness,0.16,,,,,2009,,
10050,Yu-Gi-Oh! 5D's: Duel Transer,Strategy,E,Nintendo Wii,Konami,Konami,0.16,0.11,0.02,0.02,0.01,2010,,
10051,Dynasty Warriors 8: Xtreme Legends,Misc,,PlayStation 3,Tecmo Koei,Unknown,0.16,0.02,0.02,0.11,0.01,2014,68.0,6.8
10052,Mother Russia Bleeds,Misc,,PC,Bandai Visual,Unknown,0.16,,,,,2016,,
10053,Power Rangers Double Pack,Action,E,Game Boy Advance,THQ,THQ,0.16,0.11,0.04,,0.0,2005,,
10054,Alien Breed 2: Assault,Shooter,T,PC,Team17 Software,Team17 Software,0.16,,,,,2010,,
